__v,_id,audio_description,created_at,duration,end_time,file_mime_type,file_name,file_path,file_size_bytes,label,playback_type,start_time,transcript,user,video
0,5dbb2c682ed0643772869af3,5dbb2c682ed0643772869af4,20191031184808,87.63733333333333,89.9026662455953,audio/wav,EnnZnxhDU-4_5dbb2c682ed0643772869af3.wav,/current/EnnZnxhDU-4,16826412,,inline,2.2653329122619628,[],5db93d4be4d103261e4e3316,5c40c8a7bea4b51e5c711040
0,5d93c3b97e4681160da2939b,5d93c3b97e4681160da2939c,20191001212305,38.17360544217687,41.39318053945165,audio/wav,6ri6gK4FcnE_5d93c3b97e4681160da2939b.wav,/current/6ri6gK4FcnE,6733868,,inline,3.21957509727478,[],5d93909f7e4681160da29376,5d93c393540fcd0839becc16
0,5d9f47a6aade1e6d7e25de60,5d9f47a6aade1e6d7e25de61,20191010150054,6.408707482993197,18.707976963512678,audio/wav,IOCXGOwzkRY_5d9f47a6aade1e6d7e25de60.wav,/current/IOCXGOwzkRY,1130540,mammoth,inline,12.299269480519483,[],5d9f3bd4b0f4f24c4bd6e275,5d9616ee540fcd0839becc43
0,5d9f48403342826dbbb6aacf,5d9f48403342826dbbb6aad0,20191010150328,5.758548752834467,40.390705655559685,audio/wav,IOCXGOwzkRY_5d9f48403342826dbbb6aacf.wav,/current/IOCXGOwzkRY,1015852,,inline,34.63215690272522,[],5d9f41b2b0f4f24c4bd6e276,5d9616ee540fcd0839becc43
0,5daff4e5816ebe3229a2ebbe,5daff4e5816ebe3229a2ebbf,20191023063621,20.48,20.48,audio/wav,2_A9TThqY-s_5daff4e5816ebe3229a2ebbe.wav,/current/2_A9TThqY-s,3932204,,inline,0,[],5dafd9d6816ebe3229a2eb6a,5dafee1de4e413322f0b586f
0,5db09a8264cbea25aceebf73,5db09a8264cbea25aceebf74,20191023182258,34.730666666666664,34.730666666666664,audio/wav,3vUtRRZG0xY_5db09a8264cbea25aceebf73.wav,/current/3vUtRRZG0xY,6668332,,inline,0,[],5dafc37065de651f6f3677b8,5c7c7ef7cfe5b70c5f19de8d
0,5d2cd357d62956084888a92a,5d2cd357d62956084888a92b,20190715192615,22.101333333333333,33.426862,audio/wav,Guv5XhFRqA4_5d2cd357d62956084888a92a.wav,/current/Guv5XhFRqA4,4243500,k,extended,33.426862,[],5d2bd7052b6b5c0326fbd6cc,5d2cd2a56e1ff55b95381a93
0,5d2ce86b340657085310ba9c,5d2ce86b340657085310ba9d,20190715205611,3.900952380952381,0,audio/wav,KY-4VyUY8hk_5d2ce86b340657085310ba9c.wav,/current/KY-4VyUY8hk,688172,,extended,0,[],5d2cd578340657085310ba88,5d2ce27a340657085310ba9b
0,5d41bf6489ac8343b4474bf2,5d41bf6489ac8343b4474bf3,20190731161844,85.16266666666667,85.65860962279764,audio/wav,hsUfo_jHQ60_5d41bf6489ac8343b4474bf2.wav,/current/hsUfo_jHQ60,16351276,,inline,0.49594295613098144,[],5d41a87e89ac8343b4474be7,5d41bf4b89ac8343b4474bf1
0,5d41c7abcf4983503b035120,5d41c7abcf4983503b035121,20190731165403,6.485333333333333,0,audio/wav,--YU8YcWeUU_5d41c7abcf4983503b035120.wav,/current/--YU8YcWeUU,1245228,Intro,extended,0,[],5d41a87e89ac8343b4474be7,5d41c7a0cf4983503b03511f
0,5dbceeae55e4e43fb00ff2d0,5dbceeae55e4e43fb00ff2d1,20191102024918,79.616,79.616,audio/wav,sFpk-mgEwVo_5dbceeae55e4e43fb00ff2d0.wav,/current/sFpk-mgEwVo,15286316,lou,inline,0,[],5dbce35655e4e43fb00ff2c9,5d6542468302113cc4be4f54
0,5dc31d4740c63e4ceb1ba0f2,5dc31d4840c63e4ceb1ba0f3,20191106192143,6.144,0,audio/wav,0A8nEfYmmtM_5dc31d4740c63e4ceb1ba0f2.wav,/current/0A8nEfYmmtM,1179692,Spanish,extended,0,[],5db2205fe8154725b70c281a,58e7cf2946e13dfd851a1c1d
0,5debe34e00e5e035bf025c99,5debe34e00e5e035bf025c9a,20191207173718,5.376,11.451291000000001,audio/wav,zC8E-eeVhnA_5debe34e00e5e035bf025c99.wav,/current/zC8E-eeVhnA,1032236,,inline,6.075291,[],5debde1500e5e035bf025c96,5debde2867c0962c540c996d
0,5ded35693568613e35e7eff2,5ded35693568613e35e7eff3,20191208173953,14.250666666666667,14.250666666666667,audio/wav,4z2DtNW79sQ_5ded35693568613e35e7eff2.wav,/current/4z2DtNW79sQ,2736172,,inline,0,[],5ded31673568613e35e7efef,5d9630d97e4681160da293cc
0,5defbf5340e8cc4b6f32ed31,5defbf5340e8cc4b6f32ed32,20191210155251,2.7306666666666666,0.926666,audio/wav,sIsS73PeaXI_5defbf5340e8cc4b6f32ed31.wav,/current/sIsS73PeaXI,524332,,extended,0.926666,[],5ded31673568613e35e7efef,596ae9238451264bf2ab93a7
0,5df0b19c663d326279c908a1,5df0b19c663d326279c908a2,20191211090636,5.205333333333333,5.205333333333333,audio/wav,EnnZnxhDU-4_5df0b19c663d326279c908a1.wav,/current/EnnZnxhDU-4,999468,,inline,0,[],5ded31673568613e35e7efef,5c40c8a7bea4b51e5c711040
0,5e65da574ab7702731c58978,5e65da574ab7702731c58979,20200309055535,2.6006349206349206,12.20063492063492,audio/wav,T9GFyZ5LREQ_5e65da574ab7702731c58978.wav,/current/T9GFyZ5LREQ,458796,,inline,9.6,[],5d806bdf15c8ca3ccf56d716,5e5e0efc94610c7d6863bfea
0,5e8117ad4415bf48480faa5c,5e8117ad4415bf48480faa5d,20200329214829,3.2426666666666666,6.691770666666667,audio/wav,wx-kvJlKvJI_5e8117ad4415bf48480faa5c.wav,/current/wx-kvJlKvJI,622636,We see a woman panting after working out,inline,3.449104,[],5c43eb250071d10d8574936c,5e40c81a0b19d71e3f68cdf9
0,5e8eac04b1ce4a0a221f323d,5e8eac04b1ce4a0a221f323e,20200409050052,3.436553287981859,3.436553287981859,audio/wav,qi2m4V21bw4_5e8eac04b1ce4a0a221f323d.wav,/current/qi2m4V21bw4,606252,,inline,0,[],5e7ecbb9467e725fbe0d1a36,5c6bb19acfe5b70c5f19dc88
0,5eb955497f0f7b57fa319905,5eb955497f0f7b57fa319906,20200511133817,16.64,0,audio/wav,oMjfTDXcKo0_5eb955497f0f7b57fa319905.wav,/current/oMjfTDXcKo0,3194924,1,extended,0,[],5eb919831d055057f8146390,5eb9553f7f0f7b57fa319903
0,5eb955857f0f7b57fa319907,5eb955857f0f7b57fa319908,20200511133917,10.069333333333333,36.92915133333334,audio/wav,oMjfTDXcKo0_5eb955857f0f7b57fa319907.wav,/current/oMjfTDXcKo0,1933356,3,inline,26.859818,[],5eb919831d055057f8146390,5eb9553f7f0f7b57fa319903
0,5e9796a1afba3146aec3f58c,5e9796a1afba3146aec3f58d,20200415232001,3.3436734693877552,2.546538,audio/wav,M_o2z9jU_VE_5e9796a1afba3146aec3f58c.wav,/current/M_o2z9jU_VE,589868,stand,extended,2.546538,[],5dd03bf06c4f062c645c65b0,5e9753200f1dbb0a2d3b6326
0,5ec3f05ad8088e3397699335,5ec3f05ad8088e3397699336,20200519144234,14.250666666666667,17.807802,audio/wav,syaQgmxb5i0_5ec3f05ad8088e3397699335.wav,/current/syaQgmxb5i0,2736172,2,extended,17.807802,[],5e9617d40f1dbb0a2d3b631b,5ec3ee5ed8088e3397699331
0,5ec3f177d8088e3397699337,5ec3f177d8088e3397699338,20200519144719,30.293333333333333,51.6880050629425,audio/wav,syaQgmxb5i0_5ec3f177d8088e3397699337.wav,/current/syaQgmxb5i0,5816364,,extended,51.6880050629425,[],5e9617d40f1dbb0a2d3b631b,5ec3ee5ed8088e3397699331
0,5eb4a2a4c5520751804911d3,5eb4a2a4c5520751804911d4,20200508000700,8.192,22.538591937057493,audio/wav,_La7IMssNOA_5eb4a2a4c5520751804911d3.wav,/current/_La7IMssNOA,1572908,,inline,14.346591937057493,[],5d78239615c8ca3ccf56d6bd,5eb469afc5520751804911cf
0,5e380e6d0b19d71e3f68cd5c,5e380e6d0b19d71e3f68cd5d,20200203121333,1.4506666666666668,141.6388337029063,audio/wav,kYxyCUL7tBs_5e380e6d0b19d71e3f68cd5c.wav,/current/kYxyCUL7tBs,278572,,inline,140.18816703623963,[],5e35532b0b19d71e3f68cccb,5e3613c00b19d71e3f68cd23
0,5ee3a1e19b6f6f0d30a3d670,5ee3a1e19b6f6f0d30a3d671,20200612154017,6.058666666666666,6.058666666666666,audio/wav,8zQIoWZrRf8_5ee3a1e19b6f6f0d30a3d670.wav,/current/8zQIoWZrRf8,1163308,iniico,inline,0,[],5ed5671cd8088e3397699d52,5ee39ca88b60190d32ef06c7
0,5ef2f028257e4b0c58127705,5ef2f028257e4b0c58127706,20200624061816,34.5512925170068,35.62282349984066,audio/wav,EsekToq3xx4_5ef2f028257e4b0c58127705.wav,/current/EsekToq3xx4,6094892,,inline,1.0715309828338624,[],5ef2ee81257e4b0c581276f8,5ef2efa2257e4b0c58127703
